Symbol,HR,estimate,se,zval.random,pVal.random,p.adj,pValQ,direction,num.coherence,k
ASNSD1,0.6848849867543465,-0.37850435736552196,0.130952879282154,-2.8903859116376363,0.003847691648639396,0.383430026168542,0.688188727542927,-------,7,7
APOBEC3C,0.7850854413754907,-0.24196272460609689,0.08379300763773377,-2.8876242950030586,0.003881632089960882,0.383430026168542,0.498508778197186,---+---,6,7
XRN1,0.7024511009305171,-0.3531794874132767,0.12233597995066273,-2.8869633247366115,0.0038897956868313545,0.383430026168542,0.48501134831036957,----..-,5,5
ZNF226,0.6731001567384555,-0.3958611391049181,0.13717241538444022,-2.8858654853854935,0.003903389492963812,0.383430026168542,0.8357771129379286,-------,7,7
SPCS3,0.6924025518127347,-0.36758777022654104,0.12744524901127244,-2.8842799011992057,0.0039230988871029205,0.383430026168542,0.5613768574353915,-------,7,7
GZMB,0.8744209482350165,-0.13419338513891935,0.046532161985614016,-2.883884595355936,0.003928026739331226,0.383430026168542,0.44754133129308016,-----+-,6,7
PIK3C3,0.6746427787746276,-0.39357194482433494,0.13648472357173375,-2.8836336736065635,0.003931157626574646,0.383430026168542,0.948839852266899,-------,7,7
PDPK1,0.6967857801672867,-0.3612772609894952,0.1253130565429234,-2.882997757426395,0.003939102451591051,0.383430026168542,0.3320341769246742,+------,6,7
SMYD4,0.5478175450381337,-0.6018129944839883,0.20879364057023653,-2.8823339295218773,0.003947411545236187,0.383430026168542,0.13906249299709855,-+--..-,4,5
CUL3,0.6581104671808238,-0.4183824784941047,0.14520886827813212,-2.881246052360505,0.003961062858809923,0.3840577534828699,0.9701527311608511,-------,7,7
GBP4,0.7449590872741771,-0.29442597852103936,0.10228728751122355,-2.8784219983224526,0.003996701048178082,0.3861116759455079,0.23399988909966127,----..-,5,5
MSL1,0.6537845940060146,-0.4249773487414301,0.14771644179241356,-2.8769806771994433,0.004015001801084615,0.3868493460243331,0.43517395720084706,---.-+-,5,6
ITM2C,0.6772997834800288,-0.38964129244237433,0.13547029252500703,-2.8762120844350343,0.004024791852628198,0.3868493460243331,0.20704400796650904,-------,7,7
SMU1,0.6815149294046089,-0.3834371214022857,0.13342479343811478,-2.8738071202645847,0.0040555655571496195,0.38765136915995035,0.9800102782861062,-------,7,7
ELF2,0.6617885453049588,-0.412809192038254,0.1436760068571084,-2.8731950523152374,0.004063431542557131,0.38765136915995035,0.6986579255385605,-+-.---,5,6
NPAT,0.7054737320864513,-0.3488857414278624,0.1215462946427167,-2.87039388945098,0.00409960766115371,0.38971074677842665,0.8172778644324755,-------,7,7
PIAS1,0.6096275112965339,-0.49490714554841586,0.1724552419617404,-2.8697715414078986,0.004107684663916286,0.3897849830995802,0.2519890844455725,-------,7,7
SUMO4,0.7953646091903425,-0.22895464155306083,0.07980000696104693,-2.869105533597526,0.004116344288911576,0.38991414413264547,0.45196165760558343,-+-.---,5,6
BECN1,0.681566147684287,-0.38336197065657723,0.13424365049375706,-2.8557177136240446,0.004293967200865419,0.3950033002581904,0.6979824463447668,-------,7,7
MTX3,0.6538562418430977,-0.424867765383079,0.14879103968759666,-2.855466070236058,0.004297371431961048,0.3950033002581904,0.8466102985898761,-+--..-,4,5
TP53INP1,0.7239169697811544,-0.32307857579569044,0.11323902340940778,-2.853067485646025,0.004329942520132034,0.3959839673509343,0.8615804762790815,----..-,5,5
APOBEC3G,0.7972337154538855,-0.22660739919724443,0.0794384100809296,-2.8526175053904432,0.004336077809604233,0.3959839673509343,0.3477545671414912,-------,7,7
UBE3A,0.7074710389150158,-0.34605858469831696,0.12152904086692905,-2.847538187002081,0.004405880796126386,0.4003057409051974,0.9321006931767419,-------,7,7
NXF1,0.6505414934342092,-0.42995019607816287,0.15102518969802078,-2.846877378123879,0.004415036502714934,0.40045655368598065,0.584758054553906,-------,7,7
CRTAM,0.8416590128079291,-0.17238031967568407,0.060564724397787026,-2.846216529336385,0.004424210004130464,0.4006084665435015,0.5027044279472889,-------,7,7
CLASP1,0.6526681334178805,-0.4266864972417639,0.1500614838160625,-2.8434111564881888,0.004463345105781857,0.40278673805961135,0.7511289869258275,---.---,6,6
BRD2,0.6663603327104346,-0.40592471464541785,0.14287130585661706,-2.8411913239793316,0.004494533902668396,0.4037670194717139,0.9382156712709098,-+-----,6,7
GBP2,0.8105727389633522,-0.21001419604263133,0.0739387087544895,-2.840382251466887,0.004505950436020401,0.4037670194717139,0.3786613389660254,---.-+-,5,6
IKZF1,0.8043543181288855,-0.21771541269017938,0.07665064390495364,-2.8403598665152145,0.004506266675250004,0.4037670194717139,0.8159321580336802,-----+-,6,7
PRIM1,0.7293105038949675,-0.315655706387636,0.11117794119639406,-2.839193665495525,0.004522769800308529,0.4037670194717139,0.5816807876659055,-------,7,7
DERL3,0.8466984197617478,-0.16641070468530136,0.05861269970985599,-2.8391578191938946,0.004523277934148889,0.4037670194717139,0.477591738550929,----..+,4,5
ING2,0.6829155027614147,-0.3813841419088548,0.13440175899702356,-2.83764248887026,0.004544805631067896,0.4037670194717139,0.3574363297615557,-+-----,6,7
SF3B1,0.670637181377985,-0.3995270015452021,0.1408016210333979,-2.837517058489227,0.004546591723148165,0.4037670194717139,0.39575001550976435,-------,7,7
CD40,0.7707303881987674,-0.2604166576271635,0.09178349538996762,-2.8372928762487324,0.004549785596772458,0.4037670194717139,0.43974477722877864,----+--,6,7
ABRAXAS2,0.2998412300730934,-1.2045021775088864,0.42484346155633634,-2.8351670356333436,0.0045801731283601115,0.40578966701411373,0.23282260242913408,.-..--.,3,3
KANSL2,0.6587462688035822,-0.4174168431978889,0.14753783329794584,-2.8292190136406226,0.004666175454005327,0.4106849381462613,0.7075926829201264,-------,7,7
KLHL6,0.810337572513335,-0.21030436194509014,0.07439499870805853,-2.82686155786316,0.00470066452858359,0.4116688109569101,0.6380777043096004,----..-,5,5
CPNE5,0.8072863687226719,-0.2140768177445657,0.07589149033279038,-2.8208276949869,0.004789992322726745,0.4180401478081627,0.6920326206959655,---+..-,4,5
NBR1,0.6866998651338158,-0.37585795975305614,0.13337594336700911,-2.8180341241809397,0.004831867427630746,0.4188068938069364,0.6775241894161362,-+-.---,5,6
AKT2,0.6878998637885673,-0.37411199846070237,0.13289584001673663,-2.815076818157645,0.004876557564174671,0.41908530813355255,0.7981493252884471,-+-----,6,7
ZNF417,0.7562719639897065,-0.27935422676666016,0.09923948283856786,-2.8149504489164223,0.004878475531385483,0.41908530813355255,0.8011425166293324,----..-,5,5
VPS11,0.647905275227781,-0.4340107735192715,0.15429143712293306,-2.812928452882771,0.004909257301865231,0.41908530813355255,0.991766055504794,-------,7,7
MLKL,0.7471688735044488,-0.29146405045066187,0.10367111184178414,-2.811429773179964,0.004932185635292653,0.41908530813355255,0.7478453374948104,----..-,5,5
ABR,0.7268748541793468,-0.31900095632233666,0.11352125792785524,-2.8100548051103114,0.004953306446566164,0.41908530813355255,0.6604654291400203,-----+-,6,7
IL16,0.7913755147718151,-0.233982689640326,0.08328962413232326,-2.809265764827979,0.004965463757869837,0.41908530813355255,0.8256133617418457,---+---,6,7
IGHG1,0.9159937315064184,-0.08774575766502692,0.03123915680648283,-2.808838862347837,0.004972052594866025,0.41908530813355255,0.6601288384502408,---.-+.,4,5
METAP2,0.6849634149331297,-0.3783898510029605,0.13480737357410616,-2.806892835093716,0.005002187968612376,0.41908530813355255,0.42010631083425165,---+---,6,7
B3GALT2,0.7855797412187472,-0.24133330992873236,0.08599902610437629,-2.8062330570561134,0.00501244244630996,0.41908530813355255,0.8000922672308965,-+-.-+-,4,6
NUP62,0.6631063073568417,-0.4108199587284968,0.14643501393564545,-2.8054762838964318,0.005024227854203251,0.41908530813355255,0.2856566005863593,---+---,6,7
PLG,0.7885465474155887,-0.23756384145446677,0.08468262662865819,-2.8053433261607252,0.005026301022191394,0.41908530813355255,0.6934599893677686,-++-++-,3,7
API5,0.7086535085607227,-0.34438857633269226,0.12287454128491741,-2.802765916611932,0.0050666428769538035,0.41908530813355255,0.6331309858042398,-------,7,7
WARS,0.7880570127330532,-0.23818484055740094,0.08501320475268542,-2.8017393444972685,0.005082792222614513,0.41908530813355255,0.6462328709682246,-.--..-,4,4
SEC24B,0.7146517756516463,-0.33595988198496385,0.11991241393676647,-2.8017106065609347,0.005083244977361149,0.41908530813355255,0.7364075964268215,-+-----,6,7
NF2,0.6581270222985596,-0.418357323280294,0.14937312714135925,-2.800753597963987,0.0050983431034781245,0.41914363552973904,0.41135412097102475,-+--+--,5,7
BPTF,0.7370356668305227,-0.3051189933497757,0.10904522969951591,-2.7980957460547238,0.005140487213458444,0.41914363552973904,0.8996356502983205,-------,7,7
APOL6,0.8099282181141678,-0.2108096548547409,0.07534085236204748,-2.79807897369814,0.00514075416030964,0.41914363552973904,0.778897060722963,----+--,6,7
ZNF207,0.6772784589355785,-0.38967277758481106,0.1392695105983974,-2.7979762110925024,0.005142389991379661,0.41914363552973904,0.3031602236705791,-------,7,7
EED,0.7082571583927113,-0.34494803316733036,0.12329753862577461,-2.797687910172288,0.005146981833825041,0.41914363552973904,0.4178520941334295,---.---,6,6
SERPING1,0.8334480258227798,-0.18218393527689425,0.0651298685752034,-2.7972409473931643,0.005154108050065398,0.41914363552973904,0.7388731574165024,-------,7,7
ANXA2P2,1.3792091941017213,0.32151028716212077,0.11497990188686143,2.7962303140463822,0.005170254114519655,0.41914363552973904,0.5284866820671189,++-.-+.,3,5
AMDHD1,0.8411036820035954,-0.17304034241829155,0.061914811346330555,-2.794813367844445,0.005192968474180362,0.41955138475317655,0.42835841490670484,---...-,4,4
C5orf56,0.7501111381890229,-0.28753389917795225,0.10289471161016209,-2.794447787242302,0.00519884352924908,0.41955138475317655,0.4553154056589825,-.-+..-,3,4
MAIP1,0.5639284079929731,-0.572827971723829,0.20516035517574818,-2.7920987523789513,0.005236737130209441,0.420360089671505,0.7970114847498424,.-..--.,3,3
HLA-DMB,0.7717933635392151,-0.2590384285950185,0.09285892004462598,-2.789591225813635,0.005277462639641219,0.420360089671505,0.3024447308198208,-------,7,7
PCM1,0.7279309063308059,-0.31754914417584,0.11386004631881125,-2.788942692739591,0.005288042123963236,0.420360089671505,0.7498491435088191,----+--,6,7
CYBB,0.8220727675189011,-0.1959263628818936,0.07032067957960063,-2.786184150284151,0.00533325643275509,0.420360089671505,0.4058458214617902,-------,7,7
SRSF1,0.6753470287510844,-0.39252860355402935,0.14089469090242057,-2.7859715723843905,0.005336755170445907,0.420360089671505,0.24541503447485724,-+-+---,5,7
ENTPD1,0.7065033078481419,-0.3474273948470833,0.12470867674226513,-2.785911966375122,0.005337736574791688,0.420360089671505,0.5898676214080351,---+---,6,7
BTD,0.7026175472576988,-0.3529425647146244,0.1266949585446239,-2.785766448554562,0.005340133189409354,0.420360089671505,0.8874439160915936,-------,7,7
GIMAP5,0.8309216318039874,-0.18521979446548104,0.06651568497368278,-2.7846032787419097,0.005359325041532859,0.420360089671505,0.693308466992461,----+--,6,7
C1QA,0.841920243282523,-0.1720699921686832,0.06179888430422712,-2.7843543472663215,0.005363440396922807,0.420360089671505,0.39791386748410645,-------,7,7
UHRF1BP1L,0.6897671466942367,-0.3714012069052376,0.1333916809501387,-2.784290626370215,0.005364494294575111,0.420360089671505,0.7735762968206235,-------,7,7
XBP1,0.815996087726599,-0.20334571848222066,0.07305816274112727,-2.7833401614923106,0.005380236510840511,0.420764907581762,0.6949129527301767,-----++,5,7
CNTN6,0.8464735623741616,-0.1666763095869658,0.05995933672677731,-2.779822437771058,0.005438862860424526,0.4231843511374428,0.6329339253144151,-++----,5,7
STIM2,0.6345817967086168,-0.4547890849141416,0.16372312579449277,-2.777793807119211,0.0054729335951955674,0.42325969416858017,0.915517555795461,----..-,5,5
PLCL1,0.778353539048188,-0.250574437650992,0.09026243722535657,-2.7760654969396343,0.0055021123179776615,0.42402455727776367,0.9368649569443374,-+.----,5,6
USP12,0.6698397819466818,-0.4007167266164659,0.14435597420249469,-2.7758929190859973,0.005505033612460556,0.42402455727776367,0.6305358712210243,-----+-,6,7
PLA2G12A,0.6945516439379366,-0.3644887582306818,0.13131404926231108,-2.7757026782609087,0.005508255517197663,0.42402455727776367,0.9506685260588008,---.---,6,6
EXOC1,0.6231511889838812,-0.4729661106896165,0.17044232989959737,-2.7749333805060465,0.005521301650909282,0.42441729409809714,0.21593654763186437,-------,7,7
ALDH9A1,0.6930279262150008,-0.36668498303561536,0.1322049614065533,-2.7736098489374776,0.005543812030404253,0.42492484062025376,0.23284147267951227,-------,7,7
ESR2,0.7636686513037485,-0.2696212863737443,0.09729865783843876,-2.771068916710461,0.00558725999171917,0.42641968256800705,0.7532981311040493,--.-++-,4,6
GLB1,0.7200453097372357,-0.32844113876145226,0.11862500919536631,-2.7687343587095943,0.005627449681132791,0.4288742821181716,0.5763962241684699,-------,7,7
DDX6,0.7043364201781134,-0.3504991673962122,0.12681778466577043,-2.7638013731272495,0.0057132305594118984,0.43479149488037216,0.6498599370801654,----++-,5,7
MPEG1,0.783653551239068,-0.24378825522759492,0.08833830269769256,-2.7597117873305343,0.005785237501564883,0.43796974235945857,0.36764376612111394,----..-,5,5
ZNF235,0.6687906066402435,-0.4022842624056081,0.14595402402161384,-2.7562396110848932,0.005847014668168483,0.44057956506661927,0.6543589644352302,---+++-,4,7
CD27,0.8430886604218772,-0.17068315400532927,0.061953814855443004,-2.755006360844521,0.005869099443670652,0.4416208009558604,0.3935986191868507,-------,7,7
LINC00690,1.960842688189094,0.6733743237970568,0.24460557446413045,2.7528985194726294,0.005907020347081922,0.44260400423913693,0.5995416768889898,+-.+...,2,3
PAF1,0.7129822916689658,-0.33829869524518086,0.1229162544769669,-2.7522698009690343,0.0059183739212905085,0.4428336251695016,0.46368138094891803,-+--+--,5,7
ZNF45,0.7019415245371795,-0.3539051768059149,0.12871983136121729,-2.749422315608665,0.005970041237599178,0.4437494254846668,0.9233493952772021,-------,7,7
IGKC,0.9130412716936922,-0.09097419492507931,0.03309933711822282,-2.748520147099669,0.005986495569401488,0.4437494254846668,0.8947862051922306,--.---.,5,5
HERC2,0.729434123963215,-0.31548621809450683,0.11497203954902493,-2.7440255851074222,0.006069080755973202,0.4437494254846668,0.8377293567483219,-------,7,7
MYL6B,0.7549602926196325,-0.2810901236729275,0.10252452832336711,-2.7416865824181724,0.0061124634368176405,0.4437494254846668,0.5586689473904064,-------,7,7
LIN7A,0.8267404836442976,-0.19026443774675084,0.06941857779318812,-2.7408288068589766,0.006128442901684797,0.4437494254846668,0.8687556643483996,--+--+-,5,7
HDLBP,0.7211400503213906,-0.3269219160090522,0.11930754709211513,-2.7401612385563663,0.00614090502606148,0.4437494254846668,0.9981466517118616,---.---,6,6
SMPX,1.1108209102558841,0.10509930077448482,0.03838602500705829,2.737957388272412,0.006182208567309665,0.4437494254846668,0.720270434609515,+--.+++,4,6
EFTUD2,0.6415375617037676,-0.44388754371189143,0.1621377120396894,-2.737719301251969,0.0061866856224727885,0.4437494254846668,0.4715973444218867,----..-,5,5
HDDC2,0.7756565126091244,-0.2540454951825123,0.0928015054259445,-2.7375148066454624,0.006190533326803505,0.4437494254846668,0.6171777797557308,-------,7,7
SART3,0.5757579500439499,-0.5520679322239169,0.20170225076432677,-2.737043985041917,0.0061994003463347784,0.4437494254846668,0.1163740689970607,---+---,6,7
P2RY14,0.8106861358696759,-0.20987430856596875,0.07669245345228645,-2.7365705374980633,0.0062083283501944845,0.4437494254846668,0.8199070015921764,----++-,5,7
CTCF,0.6374362011727153,-0.4503010835493713,0.16483257710026544,-2.7318694609467835,0.0062976087452485405,0.44806081413225796,0.7160158193731831,-+-----,6,7
APOL4,0.8413167635333252,-0.17278703887406233,0.06328140355433615,-2.7304552233216497,0.006324692421665287,0.4480707312969724,0.579271407028418,----..-,5,5
SLPI,1.1006292879386796,0.09588209617323021,0.03512638305061115,2.7296319132852473,0.006340507641101894,0.4480707312969724,0.7986389472935559,++++--+,5,7
PLPP3,0.6711077319873855,-0.3988256005203063,0.1461099862055282,-2.729625885798738,0.006340623556089231,0.4480707312969724,0.9696784235498956,.-..--.,3,3
ATAD1,0.7419606498615561,-0.29845906975262654,0.10940247553732359,-2.728083329803672,0.0063703513255566,0.4481084163884954,0.9941497465776323,----..-,5,5
SDC3,0.7477877404791101,-0.29063611069077255,0.10657454834013977,-2.7270686596126876,0.006389974130822571,0.4481084163884954,0.58258538327296,---+---,6,7
ZNF528,0.7792725297086568,-0.2493944487107276,0.0914721873923674,-2.726451130341478,0.006401943196453981,0.4481084163884954,0.614303344412438,-----+-,6,7
CCR5,0.8080375453617357,-0.2131467545087497,0.07826167787323002,-2.7235137336821413,0.006459153001927571,0.4481084163884954,0.35674405510606577,-------,7,7
PRPF4B,0.7500083003959045,-0.28767100531848255,0.10571229062567383,-2.7212635694095657,0.006503288681568492,0.4481084163884954,0.618799072793838,-+-----,6,7
CCDC117,0.6744103217933624,-0.39391656726131397,0.14477640421763321,-2.720861658293185,0.006511200429832677,0.4481084163884954,0.5884653650912892,---...-,4,4
KIAA0125,0.8980886439605781,-0.10748650290073278,0.0395206474216226,-2.7197556192342285,0.006533017875843766,0.4481084163884954,0.57967975884359,-.-...-,3,3
CIITA,0.6412081351767386,-0.44440117090249115,0.16347525095984042,-2.718461469202231,0.006558629411680279,0.4481084163884954,0.09902629587495546,-----+-,6,7
RPA1,0.6891464277996253,-0.3723015083425714,0.1370103448538643,-2.7173240731542534,0.006581213264955286,0.4481084163884954,0.3271647168176402,-+-----,6,7
WSB2,0.7293169652883316,-0.31564684683507627,0.11616101940239439,-2.7173215977180893,0.006581262492771734,0.4481084163884954,0.41370661423180505,-+-----,6,7
CALM3,0.6617862653816199,-0.4128126371375722,0.15192237697216263,-2.7172602572773963,0.006582482446583866,0.4481084163884954,0.9708609909187454,-.--..-,4,4
ANKRD17,0.7447760866837481,-0.2946716605651349,0.10845084220423713,-2.7170988678004213,0.006585693171756265,0.4481084163884954,0.7461693738117432,-------,7,7
