Symbol,odds.ratio,estimate,se,zval.random,pVal.random,p.adj,pValQ,direction,num.coherence,k
MTRF1,1.1156887892615408,0.10947196240082481,0.20037349253396722,0.5463395433019523,0.5848325592176158,0.8999507194428374,0.02529123849340725,-+-----++--++--+,6,16
GFPT2,0.9361533641195322,-0.06597596537152531,0.1207809795234038,-0.5462446622958634,0.584897769336552,0.8999507194428374,0.06312377629456004,-++++-+--++----+,8,16
LINC02387,0.5774466150937696,-0.5491392822552276,1.005340589225781,-0.5462221342103806,0.5849132530071555,0.8999507194428374,0.2618084334063618,..++--.......+..,2,5
LOC286359,0.6811419404335709,-0.38398456513314594,0.7030754614467465,-0.5461498604189734,0.584962928446908,0.8999507194428374,0.34514242289666,...---....+..+..,3,5
ERC2-IT1,0.8124857991265665,-0.2076568429290585,0.380399769606284,-0.5458910849078182,0.5851408068878013,0.8999507194428374,0.14630656181056378,+..---.--+++---.,8,12
TSPAN6,1.0723115927003928,0.06981668524622767,0.12789749907078002,0.5458799879080534,0.5851484353625105,0.8999507194428374,9.501971295365849e-4,----++-+++-++--+,8,16
P2RX6P,0.9562121548911172,-0.04477547120901772,0.08202545765782876,-0.5458728605428782,0.5851533349927336,0.8999507194428374,0.8199709538282958,-.....+...-.....,2,3
LOC100506858,1.7629736230043853,0.5670019418769155,1.0388001097248996,0.5458239141186383,0.5851869831984722,0.8999545549899788,0.44443438893662546,...-++.......-..,2,4
SUN3,1.034557744379896,0.03397403528258056,0.06224829927064104,0.5457825463611369,0.5852154221528205,0.8999743345255817,0.7670053531247756,+.+---.......-.-,2,7
BVES-AS1,0.9597465329052101,-0.041086057605582545,0.07528283411433916,-0.5457559892495714,0.5852336796202013,0.899978455811374,0.7876830976488759,-+.---.......+..,4,6
LINC01012,1.0440160762168742,0.04307488801705554,0.07893106408437692,0.5457279528248689,0.585252954372045,0.8999841412267908,0.4318398999288815,+..--+.......+..,3,5
OR5H15,0.7698970585098812,-0.2614984633186526,0.47931229497423644,-0.5455701138079683,0.5853614725661023,0.9000791450252573,0.8971008730206719,---.............,3,3
GPR42,1.0335183371902261,0.032968842788501956,0.06043532838798987,0.545522687935849,0.5853940808418885,0.9001053288592981,0.42922308357285305,+.+...+........+,4,4
ERICH2,0.9243608746032285,-0.07865272665805771,0.14424439612891551,-0.5452740540974876,0.5855650460782151,0.9001357902233863,0.003292588696881023,-.-............+,2,3
C2orf73,0.8924471007398018,-0.11378803796470473,0.2086850104420309,-0.5452621523878597,0.5855732304957939,0.9001357902233863,0.030251485008457472,-.-+.-.......+.+,3,6
FAM218A,1.0763445709805974,0.07357064372921172,0.13494524338662559,0.5451888624071599,0.5856236307959651,0.9001707988507979,0.22410321293478142,--+---....+..+.+,4,9
OR10P1,1.169400090163064,0.15649087386141738,0.2871586440178763,0.5449631314308458,0.5857788748847426,0.9001925677151981,0.7702132955690035,+-+.............,2,3
P2RY6,1.0732245712572437,0.0706677346270701,0.12967446880182623,0.5449625919429629,0.5857792459347007,0.9001925677151981,0.09072121228862227,++++-++--+-----+,8,16
PHACTR1,1.0635529638845453,0.06161515590803621,0.11306381582199744,0.5449591052635294,0.5857816440120593,0.9001925677151981,0.18042043234507357,--+--+.+---+-+++,7,15
SLC10A4,1.0339055484656061,0.033343426136014036,0.061188549214769454,0.5449291830564554,0.5858022241720288,0.9001925677151981,0.43958232302295785,+-----+...-..-.+,3,10
C17orf82,1.077505847346774,0.07464896975298896,0.13700131931455392,0.5448777437069459,0.5858376043666398,0.9002045465989952,0.1593124739693459,+-....+........+,3,4
LOC100507562,0.5860920976729075,-0.5342783384896291,0.9811734449838597,-0.544529961772883,0.5860768362147104,0.9002838324965271,0.4582608979657531,...--+.......-..,3,4
DRD4,1.0425508988682624,0.041670497353422264,0.07654015491523879,0.5444266137110452,0.5861479358975974,0.9002838324965271,0.8020592731495374,+----+----+---++,5,16
PRR22,1.0453863561708108,0.044386535911353636,0.08153217133434128,0.5444051738710173,0.586162686223674,0.9002838324965271,0.9119890247924394,-+++-++......+.+,7,9
PNMA6A,0.9424510399935575,-0.05927130796569873,0.1088740980563623,-0.5444022868966957,0.5861646724369363,0.9002838324965271,0.199016627938484,-.-+-+....+..-.+,4,8
FBLN7,0.9319055370762823,-0.07052382450168451,0.12955727285849816,-0.5443447746751376,0.5862042409964325,0.9002838324965271,0.12607587592343628,-+-+-+-...+..-.+,5,10
SOX6,0.9381404748600022,-0.06385558121013815,0.11732558831743338,-0.5442596293433618,0.5862628234828697,0.9002838324965271,0.007882111017389266,-+--++-...-..-.+,6,10
CD300LG,0.9812611796159602,-0.01891661671122629,0.03476358484267005,-0.5441503457378586,0.586338017788216,0.9002838324965271,0.5684716775496348,---+++-...-..-.+,6,10
XKR4,1.0495001469786014,0.04831400032484995,0.08880448567321184,0.5440490979547897,0.5864076869099955,0.9002872115748761,0.3355247089312412,-.++-+....-..-.+,4,8
ZNF420,1.0904216973448855,0.08656449972100007,0.15911252055350186,0.5440458074566961,0.5864099511830984,0.9002872115748761,0.14545603579580837,-++-++-...-..-.+,5,10
IDS,0.917842115527872,-0.085729890595588,0.15759632369765958,-0.5439840764309729,0.5864524305796458,0.9002872115748761,0.009760518428250162,-+-+-+----+--+-+,10,16
GAPDHP65,1.1702594047735795,0.15722543771655487,0.2890321234449813,0.543972191888503,0.5864606089355914,0.9002872115748761,0.2441655238391286,--....+.........,1,3
PANX2,1.060761899239098,0.05898742279754621,0.10845735335122125,0.5438766572749122,0.5865263530652989,0.9003347773737077,0.13841114813816238,-++-+++...-..-.+,6,10
CST9,1.0535481507694278,0.05216365874154019,0.09591449210246716,0.5438558615919357,0.5865406644994566,0.9003347773737077,0.8472335778548171,+.---++...-..+.-,4,9
UPRT,1.095899489802426,0.0915754779358883,0.1684350734886043,0.5436841391711921,0.5866588487769661,0.9003551853836557,0.3204849678689311,-+-++++...-..-.+,6,10
ZNF649-AS1,0.9428778287683492,-0.0588185606608083,0.1081863834907124,-0.5436780375032849,0.5866630483222162,0.9003551853836557,0.4993607967903416,-..-+-.......+..,3,5
ULK1,1.0891059369765674,0.08535711835318598,0.15703474016412,0.5435556378415224,0.5867472942826333,0.9004406812870607,0.10761412233225018,-+++-++-----++++,9,16
PAPLN,1.0533530375984919,0.05197844533659187,0.09566667196299833,0.54332866681822,0.5869035300691305,0.9004615806492753,0.21714733852880222,-+++---...-..+.+,5,10
ANP32BP1,1.0638254695460991,0.061871345083184336,0.11387495732467433,0.5433270539613024,0.586904640350151,0.9004615806492753,0.7216652133956608,+-....-.........,1,3
FAM84B,0.9393653228151858,-0.06255082025497574,0.11516666767230435,-0.5431330220733491,0.5870382178357046,0.9005721188858204,0.14078864805639776,---...+...+....+,3,6
ARID3B,1.09405542120168,0.08989136195036486,0.16551864072995284,0.5430890536191904,0.5870684890208104,0.9005946439204563,0.0866569978233841,++++-++------+-+,8,16
VAV3,1.0356934657491692,0.035071217573936476,0.06459734173954741,0.5429204457877154,0.5871845780119449,0.9007009826375878,0.2985469425459922,-+--+-+++++++-++,11,16
CCDC187,1.4911606527887948,0.39955477832745717,0.7360122707317385,0.5428642893823258,0.5872232448887464,0.9007183244250737,0.1250179855308855,..-+++.......-..,3,5
LINC00853,0.9087414834710618,-0.09569462187454067,0.17627904712792977,-0.5428587426223882,0.5872270642121858,0.9007183244250737,0.274756852639907,+.--+-.......-..,4,6
CAGE1,1.074988313970041,0.07230979079499604,0.13322723796077116,0.5427553096633866,0.5872982869826331,0.9007779198341543,0.2291930137668251,----.........-.+,1,6
PRM3,0.8803094296890468,-0.1274818086686991,0.23491305940857296,-0.5426765501656344,0.5873525225671377,0.9007779198341543,0.653519373763602,----.+....+..+..,4,7
BSG,0.9352672751154837,-0.06692293480393197,0.12332667949797756,-0.5426476661526385,0.5873724133375156,0.9007779198341543,0.0574329816608265,-----+++++---+-+,9,16
IFFO2,1.099044644221915,0.09444129718231929,0.17409427737646951,0.5424721513280707,0.5874932870774245,0.9007779198341543,0.003567856527984233,-+++++-...-..-.+,6,10
IL19,0.9217266489535288,-0.08150657557252824,0.15025587736974183,-0.5424518295012255,0.5875072830786812,0.9007779198341543,0.13133868046714658,--++-+.---+----+,10,15
WSB1,0.9274067289937581,-0.07536305128901404,0.13894263128500617,-0.54240408859413,0.5875401636920039,0.9007779198341543,0.015622883110389564,-+--+--+--.+-+-+,9,15
LOC101059948,0.19117436719780626,-1.6545693501250327,3.050464403746429,-0.5423991665311593,0.5875435537147468,0.9007779198341543,0.048636374817188674,...-.+.......-..,2,3
LINC00998,1.1550316349216947,0.14412773314126306,0.26575994345851317,0.5423230125113355,0.5875960052044952,0.9007779198341543,0.024748194650456922,-+........+....+,3,4
TSKS,0.9153473007335758,-0.0884517220794206,0.16313167115738184,-0.5422106047947397,0.5876734305810396,0.9007779198341543,0.084810792271657,++--------+-+--+,11,16
KIAA1211L,0.9470331664483291,-0.05442116376062666,0.10037281637321827,-0.5421902635298321,0.5876874419570076,0.9007779198341543,0.3179453322784474,-+-............+,2,4
STK4-AS1,1.071478879050164,0.06903982416481022,0.12733692733846505,0.5421822687875959,0.5876929489006637,0.9007779198341543,0.9674405008990401,++........-.....,2,3
OR4S1,0.8732993798552083,-0.1354768496792618,0.2498914501187733,-0.5421427968618763,0.5877201383286084,0.9007779198341543,0.9926522351784323,-+-.......-....-,4,5
GTF2A1-AS1,4.982203920834678,1.605872347522726,2.962428620177901,0.5420796763117585,0.5877636188364794,0.9007779198341543,0.07179805862902885,...-.+.......+..,2,3
LINC00629,0.9542634531804282,-0.046815489284388764,0.08636980349674778,-0.5420353802952855,0.5877941329775158,0.9007779198341543,0.7858881676052691,--.-.-.......-..,5,5
RNU4ATAC,1.07666355540342,0.07386695884409464,0.1362834339470352,0.5420098151680128,0.5878117443279642,0.9007779198341543,0.13805149187347374,++-...-.........,2,4
LOC414300,1.7789343610518278,0.5760145114610297,1.0628388249106513,0.5419584775795643,0.5878471105944605,0.9007779198341543,0.3214642633050997,...-.+....+.....,2,3
VN1R1,0.9386167961457931,-0.06334798088975893,0.11688719160821985,-0.5419582763361055,0.5878472492322386,0.9007779198341543,0.324494087859742,-+---+-------+++,11,16
OR1Q1,1.050386153769026,0.04915786205458887,0.09071074670644182,0.5419188336490447,0.5878744218184822,0.9007779198341543,0.3265826098786531,--++-+-......-.+,4,9
DAZL,0.9710442173180565,-0.029383273809962796,0.05422296444252144,-0.5418972221836058,0.5878893104877703,0.9007779198341543,0.6911390148459562,-++-+-.+-+---++-,8,15
KIR3DX1,1.102410129740249,0.09749881004150723,0.17992473722494395,0.5418866329626099,0.5878966057258198,0.9007779198341543,0.14224230551395506,++.++++----+---+,8,15
RPL37AP1,1.064594331468211,0.06259381717744758,0.11552722448046175,0.5418101011163269,0.5879493320987901,0.9007779198341543,0.5171260807304592,++....-.........,2,3
LHFPL3-AS1,1.4992257162914138,0.4049487856976291,0.7474126739076421,0.5418008013972595,0.5879557392597556,0.9007779198341543,0.024650679363311227,-..+-+....+..-..,3,6
PHYHD1,0.9582080961164592,-0.042690305271733446,0.07880285173833829,-0.5417355378646054,0.5880007043175244,0.9007779198341543,0.22609905587835996,-+-++-+...-..-.+,5,10
MINDY2,0.890614044149413,-0.11584411690670565,0.21384209723009134,-0.5417273699016283,0.5880063319661918,0.9007779198341543,0.06195334684800495,..-+-+.-++.--+-.,6,11
ERMN,1.0906872502065719,0.08680800233309702,0.16027209954626018,0.5416289084554057,0.5880741729237604,0.9007779198341543,0.07216128869174655,-.+----...+..+.+,4,9
KISS1R,1.030451774362805,0.029997321963933406,0.055390471034351636,0.5415610556070176,0.5881209263457645,0.9007844539595786,0.46666225565318153,-+---++......+.+,5,9
USP43,0.9566133397115065,-0.044356002912088625,0.08193650575399129,-0.5413460398868419,0.5882690924271851,0.9007844539595786,0.3925755755156858,-+--+-+...-..-.+,6,10
PSEN1,1.105416149028154,0.1002218695270245,0.18513844318977538,0.5413347319999472,0.5882768851036522,0.9007844539595786,0.0025297678787850435,-+--++-+++----++,8,16
DISC1,0.8678061639428599,-0.14178690268982852,0.2619412542622057,-0.5412927531754829,0.5883058146568632,0.9007844539595786,0.006570663979442678,++-+-+------+--+,10,16
CBX3P9,1.1689637029232365,0.15611763232715842,0.28844883614098366,0.5412316250458143,0.5883479420592148,0.9007844539595786,0.2166030957574001,-+....+.........,2,3
ZNF26,1.0923965392737132,0.08837394260956905,0.16330722544360488,0.5411514546861698,0.5884031948235203,0.9007844539595786,0.04531209165576359,-+-+--+--+++++++,10,16
NFYC-AS1,1.2850414049148167,0.2507909395516672,0.4634531367031021,0.5411354885538927,0.5884141988391676,0.9007844539595786,0.18447736122127406,-..-++....+..+..,4,6
VPS16,0.8998713185073712,-0.10550350531661452,0.1950055274085101,-0.5410282811912249,0.5884880896719885,0.9007844539595786,0.033500656089387376,-+-+-+----.+-+-+,9,15
LINC00608,0.8539293360339597,-0.15790683330801172,0.2919095320273051,-0.5409444227852114,0.5885458906250493,0.9007844539595786,0.5997280197313302,--.---.......-..,6,6
SEPTIN10,1.0768426534811293,0.07403329045473334,0.13689282952403378,0.5408120404271107,0.5886371429438613,0.9007924095892146,0.20767138182525918,...-+-.+++.++--.,6,10
CCDC42B,1.0738630519466876,0.07126247580238496,0.13177595999744313,0.5407851007404361,0.5886557135058985,0.9007924095892146,0.1936584399712199,+-....-........+,2,4
LINC01580,1.0921662447427036,0.08816310451093651,0.1630571143335955,0.5406884874128538,0.5887223150129199,0.9008065892937047,0.6563181245401789,+.++++.......-..,5,6
ZPBP,1.0519758789132723,0.05067018526298418,0.0937290331687176,0.5406028799184877,0.5887813324296896,0.9008065892937047,0.646653614304773,--++.-.---+-+-++,6,14
RGPD3,1.161363621028166,0.14959485008668721,0.2767609789451423,0.540520020766146,0.5888384577532311,0.9008065892937047,0.0758101378961495,-.-............+,1,3
IGBP1P4,0.9322306286557935,-0.07017503926937915,0.1298524347213091,-0.5404214362248169,0.5889064279149452,0.9008266007142863,0.43699004375227474,-+....-.........,2,3
CFAP97D1,0.4314966842820882,-0.8404954526548332,1.5555997425519643,-0.5403031574664565,0.5889879812430211,0.9008266007142863,0.9076814964084143,...--+.......-..,3,4
ACTR3C,1.0508729670122499,0.049621215904781836,0.09187561207382026,0.54009126888768,0.5891340916716333,0.900874671791262,0.7387257741973248,-++-+-+......-.+,5,9
MAGED4B,1.045058129371862,0.04407251006286423,0.08162396517842625,0.5399457128372009,0.5892344713620978,0.900874671791262,0.3187627452520939,-++...+...+....+,5,6
KLF2,0.9644673579579777,-0.03617929069482398,0.06700967318778772,-0.5399114631321248,0.5892580921026023,0.900874671791262,0.6545179558339792,+----+-+-++---++,9,16
PABPN1L,1.0398385101144894,0.03906542236022239,0.0723591318787303,0.5398824080102808,0.5892781306757985,0.900874671791262,0.8024715458312088,--+...-........+,2,5
LINC00989,0.9588649778190452,-0.04200500877758853,0.07786241986164025,-0.5394773094932123,0.5895575494829186,0.9010924448257258,0.6304418533005345,---.............,3,3
DBX2,0.9060303769083706,-0.098682444904793,0.18293022923256902,-0.5394540055997673,0.5895736253224837,0.9010924448257258,0.035691260627307084,---.......-....+,4,5
RP11-1085N6.3,0.9102053016729976,-0.09408509868243747,0.17441888618120432,-0.5394203617645635,0.5895968343714808,0.9010924448257258,0.4719514465293377,--.............-,3,3
OLFML2B,0.9439280003171142,-0.05770538659592015,0.10698381933449663,-0.539384244784699,0.58962174997703,0.9010924448257258,0.016787851167316067,-+---+--++.--+++,8,15
ALKBH3-AS1,1.062740566122955,0.06085101136293348,0.11282275200778456,0.5393505324062196,0.589645007185861,0.9010924448257258,0.9444257359792134,+-.+-+.......+..,4,6
CEP83,1.0728946599462283,0.07036028543336525,0.1304664493743832,0.5392979250279217,0.5896813003612276,0.9010924448257258,0.3164164269484577,-++---.+++-++++.,9,14
CRAMP1,0.8120773972898048,-0.20815962650345687,0.38601455107560223,-0.5392533155121609,0.5897120767175748,0.9010924448257258,0.29066964975278003,..-++-....-..+..,3,6
RPS19,1.0765199211049732,0.07373354308995471,0.13674428676332223,0.5392074859959095,0.5897436955301442,0.9010924448257258,0.03366636100169168,-+++++-+--.----+,7,15
TUBB4A,0.9398066756658329,-0.06208108905515041,0.11513638142599444,-0.5391961106147315,0.5897515437821466,0.9010924448257258,0.048020035104257494,+--+-++-----++++,8,16
MMP12,1.0265070211128633,0.02616179731012129,0.04852480029103684,0.5391428126073857,0.5897883164827313,0.9010924448257258,0.015599065171777293,-++---+++--+--+.,7,15
TMTC2,0.9083832486931032,-0.09608890937309118,0.17822575112276864,-0.5391415593300067,0.5897891811880711,0.9010924448257258,0.0797149357313244,-+---++...-..-.+,6,10
FOXR2,0.9341010404372302,-0.06817066626471856,0.12647827104891135,-0.5389911302499998,0.5898929747690542,0.9011496492085875,0.8769942372325589,----.-.......-.-,7,7
PPM1N,0.9601134563970745,-0.04070381775645137,0.07553749117827747,-0.5388558333289825,0.5899863345988994,0.9011496492085875,0.5811124634431186,----+++...-..+.+,5,10
FAM222A-AS1,0.9648957455627443,-0.03573521916570165,0.06631793231929399,-0.5388470043615209,0.5899924271463453,0.9011496492085875,0.4275332018371237,-+.--+....+..-..,4,7
ADAP1,0.9287747362637071,-0.07388904937353177,0.13712854893886042,-0.5388305348908464,0.5900037922030013,0.9011496492085875,0.07827992022554102,++++-++--------+,9,16
ZNF396,0.8904985462186743,-0.11597380879875688,0.21523665248459303,-0.5388199800545517,0.5900110758120641,0.9011496492085875,0.1235812885444345,----++-...-..-.+,7,10
POM121L12,1.3323870756934648,0.28697212727042665,0.5327157778210988,0.5386965042488381,0.5900962862261043,0.9011496492085875,0.9969406073672216,+++-++.......+..,6,7
LOC285889,3.01847122848478,1.104750487482821,2.050791335509558,0.5386947313234697,0.5900975097597412,0.9011496492085875,0.34574735519482847,...-.+.......+..,2,3
LMBRD1,1.0956299583126785,0.09132950223947392,0.16957829099230043,0.538568360991565,0.590184723632876,0.9011656363901027,0.03978736153812374,----++-+++.+-+-+,8,15
FAM193A,0.877467962662683,-0.13071483409473084,0.24275555713452604,-0.5384627879900338,0.5902575888800579,0.9011656363901027,0.010400336343193364,-++-+++---.----+,9,15
ARL2BP,1.1079011585802256,0.10246737728834782,0.19029760725885841,0.5384585689979974,0.5902605008649489,0.9011656363901027,0.016525748356290483,-+--+-+-++.-++-+,8,15
LOC102723665,0.7790804743229104,-0.24964093379622737,0.46362297384935103,-0.5384567803521862,0.5902617354057959,0.9011656363901027,0.8671515269119604,...-+-.......-..,3,4
NFAT5,0.9333323563889901,-0.06899391821358121,0.12814321020274194,-0.5384125940377363,0.5902922336100334,0.9011656363901027,0.03498450249266979,-+--++----+-+-++,9,16
PSKH2,0.8905336928824865,-0.11593434105297985,0.21533632342933529,-0.5383872967025224,0.5903096946211539,0.9011656363901027,0.31255755168066635,-.-+++.......+.+,2,7
ARX,1.0257778274754499,0.025451180878293612,0.04728169881465051,0.5382882069881849,0.5903780917279027,0.9012175571360892,0.5487059892758186,++-+---......-.-,3,9
FGFR3,1.0366414417450622,0.03598610450518268,0.0668595980674283,0.5382339341748731,0.5904155553199685,0.9012175571360892,0.09295764469476143,-+-----+--++++++,8,16
CD300LB,1.095030077869495,0.09078183126518323,0.16867801548491987,0.538195988399563,0.5904417492878349,0.9012175571360892,0.10043861252627292,-+-++++......-.+,6,9
GALP,1.1184642531073599,0.11195654176576589,0.2080374519783845,0.5381557056245737,0.5904695570719075,0.9012175571360892,0.8110566427339974,+.+++-....+..-.-,5,8
HGFAC,1.0589194775621822,0.057249027432029496,0.1063921967504424,0.5380942322895635,0.5905119941689457,0.9012385759891215,0.20424594196912502,--++--+--------+,4,16
LOC101928236,0.7678778007567866,-0.2641246720923105,0.49104873231772445,-0.5378787373009921,0.5906607686443545,0.9012427563547277,0.8122750985192307,...+--.......-..,3,4
MKRN2OS,0.9602632397332395,-0.04054782405295505,0.07538830520827099,-0.5378529725656503,0.5906785573816016,0.9012427563547277,0.6931485875760314,--+.............,2,3
FAM9B,1.1119885825548839,0.1061499282890645,0.1974810899701091,0.5375194572054035,0.5909088485213023,0.9013345570209906,0.235494264439147,+-++.+....-..-.-,4,8
IL33,1.026250539416568,0.025911907403430197,0.04820946556523106,0.5374858878775459,0.5909320303070793,0.9013345570209906,0.34287381828711866,--++----++.--+++,7,15
PLXNC1,1.0684331909807214,0.06619326783320408,0.12315471610910435,0.5374805766639307,0.5909356980809262,0.9013345570209906,0.0023031734912726818,+++------+---+++,7,16
ARFIP1,0.9298099578957136,-0.07277506006509034,0.13540457547219056,-0.5374638176834498,0.5909472714273092,0.9013345570209906,0.15161950434130733,-+--+++-++--+--+,8,16
LINC01812,0.6980145338513568,-0.3595153542999279,0.6690112439679383,-0.5373831270273199,0.5910029959010943,0.9013345570209906,0.26054626176605944,..-+-+.......+..,2,5
SNORD71,1.0584287191079045,0.056785467906168355,0.1056935146851159,0.5372653949047365,0.5910843053199077,0.9013345570209906,0.6273616799258459,.++...+.........,3,3
LSAMP,1.0484979971788033,0.047358661180429355,0.08815282428945902,0.5372336231102731,0.5911062487780264,0.9013345570209906,0.1402790224219671,-+++-+.---+----+,6,15
TAZ,1.0789433695108481,0.07598220066403488,0.14143518217546674,0.537222772264472,0.5911137430921046,0.9013345570209906,0.34069474131941174,-+-...-...-....+,2,6
NECTIN3-AS1,0.5893053205893019,-0.5288108585190888,0.9844340095438526,-0.5371724802194904,0.5911484786857815,0.9013345570209906,0.6571275004244688,...+-+.......-..,2,4
DDX25,0.910138528658843,-0.0941584617615128,0.17531525203085363,-0.5370808339307632,0.5912117791462638,0.9013345570209906,0.09340065886365011,-+----------+--+,13,16
GPR125,1.1496798148318694,0.13948348172325886,0.2597532944150062,0.5369844568762503,0.591278350526934,0.9013345570209906,0.014386856463149226,-+....-........+,2,4
FAM154B,0.9573354286727594,-0.04360144875949988,0.08119797894849659,-0.5369770199225775,0.5912834876633313,0.9013345570209906,0.4019507842243348,--....+........+,2,4
LINC00845,0.8015492287169048,-0.2212088880864473,0.4121236427200613,-0.5367536951446036,0.5914377606316992,0.9013618186376794,0.3949264513593724,-.-+--.......+..,4,6
C19orf67,1.0621163915127503,0.06026351334249974,0.11227997293154077,0.5367253996333216,0.5914573085178751,0.9013678328227834,0.22237124929340504,-.-...+........+,2,4
EGLN1,1.0839441189597494,0.08060635091352857,0.15020610960119798,0.5366382973871103,0.5915174847594549,0.901386171966344,0.04947599950397032,-+++--+++-++---+,9,16
RP11-793H13.10,1.0687876100917333,0.06652493137876093,0.12400631014524544,0.5364640823587281,0.5916378529606512,0.9014619964841695,0.33587481304097316,-+.............+,2,3
XIAP,1.070994442570307,0.06858760244216465,0.12785549458916187,0.5364462642967143,0.5916501644046169,0.9014619964841695,0.541266388194464,++----+---.++--+,6,15
RBP4,0.9845272957182367,-0.015593655824388462,0.029077165366504065,-0.5362852818642301,0.5917614010385432,0.901512623305858,0.478933776892342,---+++--++.----+,9,15
TRMT1L,1.0894557468608306,0.0856782567353256,0.15977530985356292,0.5362421566501817,0.5917912015959358,0.9015199704944916,0.19202870131120978,-+-+-+++++----++,9,16
LINC00570,0.9438006095168745,-0.057840353878578776,0.10789806636595178,-0.5360647862066862,0.5919137760729136,0.9016009392497012,0.7774831072323725,--+.............,2,3
TRIM55,0.9782591618592881,-0.02198065237524885,0.04101772463706546,-0.5358818064565712,0.5920402391583411,0.9016009392497012,0.4777789065816523,-+-+-++...-..+.+,4,10
LOC105372991,0.6055404219014869,-0.5016339603286986,0.9362553842305263,-0.53578753060093,0.5921054010210626,0.9016009392497012,0.6751696999368759,...+-+.......-..,2,4
GALNT4,1.100933511008882,0.09615846627930592,0.17947994561900454,0.5357616192030092,0.5921233111138324,0.9016009392497012,0.19829201857408651,++-...-...-....+,3,6
LOC105372394,1.9107053660510773,0.6474724754809105,1.2085362545994767,0.5357493190764812,0.5921318131121764,0.9016009392497012,0.13347993066182853,...--+.......+..,2,4
TPT1-AS1,0.9396975054352853,-0.06219725823611639,0.11612492011303545,-0.5356064673764587,0.5922305580631865,0.9016009392497012,0.4047898280502481,-+.+++....-..+..,2,7
ARHGEF35,1.0307607502501535,0.030297122092229782,0.05660063463255865,0.535278840757058,0.5924570555458397,0.9017094647959366,0.6602886979540912,+--...+...-....+,3,6
DPH6,1.1240352917791312,0.11692514935859057,0.2185297037964771,0.5350538042530194,0.5926126526154447,0.9018608084619223,0.009095495025505081,-+-++-....+..+.+,6,9
NPBWR2,0.9308935804694574,-0.07161031493089001,0.1338518940131942,-0.5349966502814757,0.5926521735899657,0.9018608084619223,0.5023446915106006,--+-.-.-+-.-+---,10,13
LINC01620,0.5365287022768288,-0.62263521922437,1.163820189525802,-0.5349926258609266,0.5926549564521297,0.9018608084619223,0.06431490758238359,..-+-+.......-..,3,5
CD63-AS1,2.795356723661299,1.0279597276800696,1.9215813524238738,0.5349550912239057,0.5926809117123022,0.9018765505114058,0.02308910577499409,...+++.......-..,3,4
N4BP1,1.0695750996321767,0.06726146645998206,0.12576830165986158,0.5348046015751222,0.5927849807730712,0.9019234404377799,0.12821964462329183,++++--+--++---++,9,16
FOXJ1,0.9425899945129806,-0.05912387932395438,0.11059706501128999,-0.5345881404530842,0.5929346861932647,0.9019379178384399,0.0396607875410199,+-+-+-+-----+--+,10,16
PRKCE,0.9062809096420186,-0.09840596620369664,0.18413926969864236,-0.5344105380929627,0.593057529669495,0.9019525485631706,0.041730492551155886,-+--+++-+++----+,8,16
KRTAP4-1,1.054900688959853,0.05344662880983302,0.10003327099688056,0.534288524979851,0.5931419300963796,0.9019525485631706,0.679791488362856,+-.-+--...+..-.-,3,9
CDK5R1,1.091294935729432,0.08736500554099523,0.1635383560257909,0.5342172176857232,0.5931912582115566,0.9019525485631706,0.02026011519220164,++++-++-----++++,10,16
NSUN5P1,0.9292337195903002,-0.0733949899041217,0.13739879747288014,-0.5341749073066556,0.593220528072641,0.9019525485631706,0.20282956169615035,---+-+-+++.++--.,7,14
C1orf27,1.142427875293218,0.13315571294731457,0.24928030001793616,0.5341605932668316,0.5932304305198173,0.9019525485631706,0.011165041646164664,-+-...+...-....+,3,6
CASQ1,1.041887980862472,0.04103443358145282,0.07683617941251396,0.5340509366186644,0.5933062934579691,0.9020193518753918,0.37738700320977864,++-+-+----.--+++,7,15
ZNF880,0.9319402149099936,-0.07048661344634014,0.13200943097417983,-0.5339513467043643,0.5933751958527549,0.9020193518753918,0.07718792216083868,-+---+-......-.+,6,9
DLG5-AS1,0.9529545891615694,-0.048188026870838875,0.09027090019688688,-0.533815734259186,0.5934690267296006,0.9020193518753918,0.7423466584870799,-..---.......-..,5,5
OFCC1,1.0199494962845057,0.01975311262378542,0.03700933347247949,0.5337332713239494,0.5935260865363947,0.9020193518753918,0.6596780466851352,+..+-+.......+.+,5,6
AQP5,0.9867930861560332,-0.013294900678969532,0.024909520036213894,-0.5337276936545214,0.5935299460669462,0.9020193518753918,0.7150786887659899,-+---+----++-+-+,10,16
MT1G,1.0204418032427962,0.020235673952054237,0.037919831022894576,0.5336435687130751,0.5935881586516049,0.9020193518753918,0.7872458712640242,++---++-+++++-++,11,16
SPRR2F,0.956355793752152,-0.044625265971701425,0.08363010269946534,-0.5336029077002045,0.593616296103195,0.9020193518753918,0.3866488891233965,---...-........+,4,5
ZGLP1,0.9512759790630032,-0.049951059731855346,0.09361932296163439,-0.5335550199644737,0.5936494352353552,0.9020193518753918,0.4578720749822991,-++-+++......-.+,3,9
FBXO41,0.904450727152308,-0.10042745086300135,0.1882292456135024,-0.5335379767138444,0.5936612296605914,0.9020193518753918,2.57652825861366e-4,-+++-++---.---++,8,15
GDF5,0.9312048438670739,-0.07127600027120543,0.13360432414821463,-0.5334857290407385,0.5936973872386455,0.9020193518753918,0.02580785768885827,-++-+-----+---++,10,16
